"Date","Price","Open","High","Low","Vol.","Change %"
"May 15, 2013","166.97","165.81","167.28","165.75","3.12M","0.51%"
"May 14, 2013","166.13","164.50","166.18","164.49","3.46M","1.07%"
"May 13, 2013","164.37","164.02","164.62","163.66","2.08M","0.09%"
"May 10, 2013","164.23","163.83","164.31","163.33","3.42M","0.31%"
"May 09, 2013","163.72","164.09","164.52","163.29","3.47M","-0.27%"
"May 08, 2013","164.16","163.25","164.20","163.16","3.11M","0.47%"
"May 07, 2013","163.39","162.95","163.47","162.49","5.88M","0.51%"
"May 06, 2013","162.56","162.31","162.82","162.23","2.55M","0.27%"
"May 03, 2013","162.13","161.94","162.70","161.84","2.49M","0.99%"
"May 02, 2013","160.54","159.47","160.68","159.34","2.68M","0.91%"
"May 01, 2013","159.10","160.13","160.21","158.89","4.70M","-0.84%"
"Apr 30, 2013","160.45","160.08","160.51","159.40","3.49M","0.22%"
"Apr 29, 2013","160.10","159.44","160.44","159.21","2.38M","0.69%"
"Apr 26, 2013","159.00","159.10","159.37","158.52","2.48M","-0.21%"
"Apr 25, 2013","159.34","159.09","160.04","158.90","2.35M","0.47%"
"Apr 24, 2013","158.59","158.62","159.07","158.33","3.59M","-0.01%"
"Apr 23, 2013","158.60","157.73","158.71","156.95","4.89M","1.02%"
"Apr 22, 2013","157.00","156.55","157.30","155.51","2.61M","0.53%"
"Apr 19, 2013","156.17","155.23","156.31","154.89","2.06M","0.81%"
"Apr 18, 2013","154.92","156.12","156.16","154.31","3.98M","-0.58%"
"Apr 17, 2013","155.82","157.07","157.09","155.05","4.19M","-1.50%"
"Apr 16, 2013","158.20","157.08","158.26","156.68","4.66M","1.46%"
"Apr 15, 2013","155.93","158.79","158.91","155.87","5.25M","-2.29%"
"Apr 12, 2013","159.58","159.46","159.81","158.71","2.65M","-0.26%"
"Apr 11, 2013","160.00","159.50","160.50","159.32","3.78M","0.33%"
"Apr 10, 2013","159.48","157.94","159.63","157.90","4.13M","1.25%"
"Apr 09, 2013","157.51","157.25","158.09","156.74","4.60M","0.37%"
"Apr 08, 2013","156.93","156.01","157.00","155.52","2.57M","0.62%"
"Apr 05, 2013","155.97","154.70","156.11","154.53","5.24M","-0.43%"
"Apr 04, 2013","156.64","156.19","156.92","155.87","4.38M","0.38%"
"Apr 03, 2013","156.04","157.69","157.81","155.58","3.92M","-0.98%"
"Apr 02, 2013","157.58","157.40","157.98","157.15","3.32M","0.47%"
"Apr 01, 2013","156.84","157.38","157.69","156.44","2.32M","-0.33%"
"Mar 28, 2013","157.36","156.86","157.62","156.62","3.36M","0.29%"
"Mar 27, 2013","156.90","156.01","157.01","155.75","4.10M","-0.07%"
"Mar 26, 2013","157.01","156.43","157.01","156.19","3.36M","0.76%"
"Mar 25, 2013","155.82","156.81","157.08","155.13","3.20M","-0.80%"
"Mar 22, 2013","157.08","156.35","157.08","156.23","3.40M","0.78%"
"Mar 21, 2013","155.86","156.26","156.80","155.60","4.71M","-0.83%"
"Mar 20, 2013","157.16","157.01","157.46","156.77","3.64M","0.64%"
"Mar 19, 2013","156.16","156.85","157.00","155.09","4.45M","-0.17%"
"Mar 18, 2013","156.42","155.82","157.14","155.72","5.76M","-0.60%"
"Mar 15, 2013","157.37","157.37","157.56","156.83","5.42M","-0.11%"
"Mar 14, 2013","157.55","157.11","157.61","157.03","3.80M","0.56%"
"Mar 13, 2013","156.67","156.58","156.93","156.04","3.37M","0.14%"
"Mar 12, 2013","156.45","156.75","156.89","156.01","4.13M","-0.24%"
"Mar 11, 2013","156.82","156.13","156.84","155.94","1.83M","0.35%"
"Mar 08, 2013","156.28","156.28","156.44","155.47","3.65M","0.42%"
"Mar 07, 2013","155.62","155.50","155.78","155.33","2.25M","0.17%"
"Mar 06, 2013","155.35","155.66","155.72","154.96","3.67M","0.21%"
"Mar 05, 2013","155.03","154.43","155.50","154.43","4.05M","0.90%"
"Mar 04, 2013","153.64","152.54","153.67","152.31","2.76M","0.50%"
"Mar 01, 2013","152.88","151.84","153.12","151.17","16.38M","0.25%"
"Feb 28, 2013","152.50","152.70","153.65","152.25","7.68M","-0.09%"
"Feb 27, 2013","152.63","150.67","153.10","150.51","4.26M","1.22%"
"Feb 26, 2013","150.79","150.47","150.95","149.49","6.49M","0.68%"
"Feb 25, 2013","149.77","153.42","153.62","149.76","6.43M","-1.87%"
"Feb 22, 2013","152.63","151.94","152.63","151.54","2.55M","0.96%"
"Feb 21, 2013","151.18","151.69","151.70","150.69","3.68M","-0.58%"
"Feb 20, 2013","152.06","153.94","153.97","152.06","3.04M","-1.26%"
"Feb 19, 2013","154.00","153.13","154.07","153.13","2.92M","0.69%"
"Feb 15, 2013","152.95","153.22","153.36","152.32","5.52M","-0.11%"
"Feb 14, 2013","153.12","152.42","153.24","152.28","2.62M","0.12%"
"Feb 13, 2013","152.94","153.11","153.38","152.49","3.63M","0.07%"
"Feb 12, 2013","152.84","152.55","153.07","152.38","1.58M","0.22%"
"Feb 11, 2013","152.50","152.54","152.65","152.16","1.55M","-0.03%"
"Feb 08, 2013","152.55","152.02","152.65","151.97","2.24M","0.51%"
"Feb 07, 2013","151.78","151.97","152.10","150.62","2.91M","-0.12%"
"Feb 06, 2013","151.96","151.28","152.02","151.18","2.95M","0.13%"
"Feb 05, 2013","151.76","151.12","152.24","151.06","3.22M","0.92%"
"Feb 04, 2013","150.37","151.11","151.34","150.20","4.02M","-1.09%"
"Feb 01, 2013","152.03","151.36","152.18","151.15","3.41M","1.04%"
"Jan 31, 2013","150.46","150.68","151.13","150.37","4.65M","-0.27%"
"Jan 30, 2013","150.86","151.39","151.70","150.69","2.93M","-0.37%"
"Jan 29, 2013","151.42","150.50","151.61","150.44","2.61M","0.33%"
"Jan 28, 2013","150.92","151.09","151.09","150.28","3.03M","0.00%"
"Jan 25, 2013","150.92","150.67","150.99","150.21","3.39M","0.49%"
"Jan 24, 2013","150.18","149.91","150.89","149.76","3.40M","0.03%"
"Jan 23, 2013","150.14","149.90","150.24","149.61","2.95M","0.19%"
"Jan 22, 2013","149.86","149.10","149.88","148.72","2.75M","0.49%"
"Jan 18, 2013","149.13","148.72","149.23","148.18","2.62M","0.26%"
"Jan 17, 2013","148.74","148.42","149.16","147.48","4.59M","0.68%"
"Jan 16, 2013","147.74","147.49","148.02","147.35","4.31M","-0.04%"
"Jan 15, 2013","147.80","147.00","147.93","146.93","4.83M","0.04%"
"Jan 14, 2013","147.74","147.63","147.80","147.16","3.67M","-0.09%"
"Jan 11, 2013","147.87","147.79","147.87","147.34","1.77M","0.05%"
"Jan 10, 2013","147.80","147.50","147.82","146.70","3.07M","0.76%"
"Jan 09, 2013","146.69","146.58","147.05","146.38","2.76M","0.27%"
"Jan 08, 2013","146.30","146.44","146.63","145.72","3.98M","-0.27%"
"Jan 07, 2013","146.70","146.59","146.84","146.16","1.75M","-0.31%"
"Jan 04, 2013","147.16","146.69","147.34","146.41","3.30M","0.49%"
"Jan 03, 2013","146.44","146.70","147.10","146.07","4.49M","-0.13%"
"Jan 02, 2013","146.63","145.85","146.82","145.46","4.93M","2.44%"
"Dec 31, 2012","143.14","140.40","143.26","140.24","6.81M","1.78%"
"Dec 28, 2012","140.64","141.37","142.12","140.61","4.74M","-1.13%"
"Dec 27, 2012","142.25","142.52","142.78","140.62","4.36M","-0.10%"
"Dec 26, 2012","142.39","143.35","143.41","142.07","3.22M","-0.47%"
"Dec 24, 2012","143.06","143.23","143.27","142.91","1.84M","-0.31%"
"Dec 21, 2012","143.51","142.87","143.80","142.65","5.72M","-0.91%"
"Dec 20, 2012","144.83","144.06","144.83","143.69","5.17M","0.56%"
"Dec 19, 2012","144.03","145.25","145.27","143.96","4.96M","-1.38%"
"Dec 18, 2012","146.05","144.62","146.14","144.41","5.47M","1.18%"
"Dec 17, 2012","144.34","143.10","144.44","143.05","5.67M","1.11%"
"Dec 14, 2012","142.76","142.94","143.19","142.48","3.20M","-0.35%"
"Dec 13, 2012","143.26","144.05","144.45","142.89","4.06M","-0.62%"
"Dec 12, 2012","144.16","144.63","145.16","143.95","5.80M","0.14%"
"Dec 11, 2012","143.96","143.69","144.72","143.61","6.74M","0.58%"
"Dec 10, 2012","143.13","142.84","143.42","142.75","9.89M","0.09%"
"Dec 07, 2012","143.00","143.17","143.27","142.28","6.03M","0.35%"
"Dec 06, 2012","142.50","141.99","142.63","141.76","6.31M","0.31%"
"Dec 05, 2012","142.06","141.98","142.74","140.96","4.38M","0.18%"
"Dec 04, 2012","141.80","142.04","142.45","141.46","3.46M","-0.17%"
"Dec 03, 2012","142.04","143.41","143.54","141.93","4.01M","-0.47%"
"Nov 30, 2012","142.71","142.75","143.01","142.25","2.62M","0.00%"
"Nov 29, 2012","142.71","142.60","143.11","141.97","3.44M","0.49%"
"Nov 28, 2012","142.01","140.33","142.13","139.58","2.92M","0.77%"
"Nov 27, 2012","140.93","141.51","141.97","140.81","1.97M","-0.60%"
"Nov 26, 2012","141.78","141.24","141.78","140.78","2.87M","-0.04%"
"Nov 23, 2012","141.83","140.73","141.96","140.61","1.79M","1.25%"
"Nov 21, 2012","140.08","139.86","140.13","139.62","4.31M","0.21%"
"Nov 20, 2012","139.79","139.49","139.98","138.66","2.07M","0.04%"
"Nov 19, 2012","139.74","138.47","139.74","138.39","3.74M","2.12%"
"Nov 16, 2012","136.84","136.40","137.18","135.25","4.33M","0.41%"
"Nov 15, 2012","136.28","136.52","137.04","135.71","2.91M","-0.22%"
"Nov 14, 2012","136.58","138.80","138.97","136.17","3.41M","-1.26%"
"Nov 13, 2012","138.32","138.08","139.81","137.93","2.78M","-0.40%"
"Nov 12, 2012","138.87","139.15","139.38","138.53","2.14M","0.19%"
"Nov 09, 2012","138.60","138.19","140.02","138.11","4.11M","0.01%"
"Nov 08, 2012","138.58","140.28","140.97","138.53","6.39M","-1.19%"
"Nov 07, 2012","140.25","142.26","142.26","139.64","4.68M","-2.27%"
"Nov 06, 2012","143.51","142.87","144.09","142.73","2.64M","0.77%"
"Nov 05, 2012","142.41","141.93","142.73","141.50","1.82M","0.22%"
"Nov 02, 2012","142.10","144.28","144.28","142.00","3.90M","-0.95%"
"Nov 01, 2012","143.46","142.23","143.59","142.11","10.82M","1.40%"
"Oct 31, 2012","141.48","142.45","142.62","141.25","4.12M","-0.32%"
"Oct 26, 2012","141.93","141.93","142.41","140.97","2.13M","-0.06%"
"Oct 25, 2012","142.02","142.62","142.85","141.17","4.37M","0.30%"
"Oct 24, 2012","141.59","142.49","142.68","141.38","2.07M","-0.25%"
"Oct 23, 2012","141.95","142.48","142.63","141.42","2.74M","-1.44%"
"Oct 22, 2012","144.02","143.76","144.25","142.86","2.76M","0.11%"
"Oct 19, 2012","143.86","146.16","146.16","143.64","2.70M","-1.78%"
"Oct 18, 2012","146.47","146.45","147.13","145.94","4.50M","-0.21%"
"Oct 17, 2012","146.78","146.26","146.93","146.01","2.01M","0.40%"
"Oct 16, 2012","146.20","145.36","146.24","145.25","2.97M","1.11%"
"Oct 15, 2012","144.60","143.82","144.81","143.37","1.67M","0.83%"
"Oct 12, 2012","143.41","144.04","144.53","143.18","2.12M","-0.42%"
"Oct 11, 2012","144.02","144.88","145.08","143.95","2.74M","0.06%"
"Oct 10, 2012","143.93","144.78","144.89","143.68","3.56M","-0.63%"
"Oct 09, 2012","144.84","146.12","146.24","144.75","3.07M","-0.94%"
"Oct 08, 2012","146.22","146.18","146.48","145.92","997.35K","-0.33%"
"Oct 05, 2012","146.70","147.50","147.76","146.31","2.13M","-0.07%"
"Oct 04, 2012","146.81","146.23","146.92","146.05","2.78M","0.79%"
"Oct 03, 2012","145.66","145.51","146.02","144.72","2.44M","0.37%"
"Oct 02, 2012","145.13","145.50","145.73","144.43","2.86M","0.14%"
"Oct 01, 2012","144.92","145.14","146.29","144.61","13.88M","0.36%"
"Sep 28, 2012","144.40","144.69","145.15","144.06","5.04M","-0.63%"
"Sep 27, 2012","145.31","144.49","145.57","144.10","2.24M","0.96%"
"Sep 26, 2012","143.93","144.67","144.70","143.54","2.31M","-0.57%"
"Sep 25, 2012","144.76","146.58","146.84","144.67","3.89M","-1.54%"
"Sep 24, 2012","147.02","146.58","147.38","146.46","4.00M","-0.10%"
"Sep 21, 2012","147.17","148.07","148.08","147.17","2.47M","-0.11%"
"Sep 20, 2012","147.33","146.63","147.43","146.26","2.82M","-0.04%"
"Sep 19, 2012","147.39","147.42","147.81","147.06","4.03M","0.07%"
"Sep 18, 2012","147.28","147.12","147.43","146.88","5.05M","-0.09%"
"Sep 17, 2012","147.42","147.57","147.82","147.00","1.74M","-0.31%"
"Sep 14, 2012","147.88","147.48","148.74","147.39","4.59M","0.37%"
"Sep 13, 2012","147.33","144.98","147.66","144.76","4.31M","1.58%"
"Sep 12, 2012","145.04","145.00","145.15","144.50","2.40M","0.40%"
"Sep 11, 2012","144.46","144.21","144.96","144.16","2.27M","0.25%"
"Sep 10, 2012","144.10","144.77","145.03","144.07","1.96M","-0.62%"
"Sep 07, 2012","145.00","144.61","145.00","144.49","3.13M","0.45%"
"Sep 06, 2012","144.35","142.36","144.37","142.33","2.75M","2.03%"
"Sep 05, 2012","141.48","141.67","142.02","141.20","3.38M","0.14%"
"Sep 04, 2012","141.28","141.63","142.03","140.71","12.82M","-0.42%"
"Aug 31, 2012","141.88","141.86","142.40","140.93","4.67M","0.57%"
"Aug 30, 2012","141.08","141.48","141.51","140.77","2.33M","-0.72%"
"Aug 29, 2012","142.10","142.13","142.48","141.72","2.05M","0.10%"
"Aug 28, 2012","141.96","141.77","142.42","141.50","1.48M","-0.11%"
"Aug 27, 2012","142.11","142.49","142.66","141.92","1.62M","-0.04%"
"Aug 24, 2012","142.17","140.87","142.39","140.79","2.75M","0.64%"
"Aug 23, 2012","141.26","142.04","142.06","141.04","2.24M","-0.80%"
"Aug 22, 2012","142.40","141.98","142.62","141.66","2.79M","0.02%"
"Aug 21, 2012","142.37","143.12","143.67","142.03","2.58M","-0.32%"
"Aug 20, 2012","142.83","142.59","142.83","142.18","2.41M","0.03%"
"Aug 17, 2012","142.79","142.81","142.89","142.44","2.36M","0.16%"
"Aug 16, 2012","142.56","141.74","142.74","141.39","2.48M","0.71%"
"Aug 15, 2012","141.56","141.22","141.75","141.14","1.51M","0.11%"
"Aug 14, 2012","141.40","141.87","141.96","140.95","1.96M","0.06%"
"Aug 13, 2012","141.32","141.20","141.41","140.61","2.45M","-0.04%"
"Aug 10, 2012","141.38","140.64","141.47","140.38","2.34M","0.13%"
"Aug 09, 2012","141.20","140.84","141.44","140.72","1.43M","0.06%"
"Aug 08, 2012","141.11","140.39","141.22","140.37","2.54M","0.14%"
"Aug 07, 2012","140.91","140.77","141.48","140.73","2.07M","0.51%"
"Aug 06, 2012","140.20","140.28","140.72","140.12","2.73M","0.24%"
"Aug 03, 2012","139.87","139.15","140.19","139.06","15.99M","1.95%"
"Aug 02, 2012","137.20","137.15","138.10","136.15","2.77M","-0.69%"
"Aug 01, 2012","138.16","139.27","139.29","137.97","3.81M","-0.21%"
"Jul 31, 2012","138.45","139.04","139.43","138.43","4.95M","-0.57%"
"Jul 30, 2012","139.24","139.07","139.88","138.82","2.41M","-0.06%"
"Jul 27, 2012","139.33","137.42","139.62","137.21","6.07M","1.95%"
"Jul 26, 2012","136.67","136.43","136.99","135.81","5.52M","1.62%"
"Jul 25, 2012","134.49","134.75","135.10","133.79","3.14M","-0.04%"
"Jul 24, 2012","134.54","135.72","135.79","133.58","2.75M","-0.83%"
"Jul 23, 2012","135.67","135.00","136.00","134.39","4.56M","-0.98%"
"Jul 20, 2012","137.01","137.50","137.72","136.88","3.18M","-0.93%"
"Jul 19, 2012","138.29","138.19","138.74","137.77","3.15M","0.20%"
"Jul 18, 2012","138.01","136.60","138.18","136.52","3.21M","0.81%"
"Jul 17, 2012","136.90","136.54","137.19","135.10","6.10M","0.68%"
"Jul 16, 2012","135.98","135.93","136.37","135.48","2.67M","-0.23%"
"Jul 13, 2012","136.30","134.38","136.43","134.36","3.82M","1.70%"
"Jul 12, 2012","134.02","133.88","134.64","133.13","2.53M","-0.46%"
"Jul 11, 2012","134.64","134.75","135.14","133.93","6.65M","-0.04%"
"Jul 10, 2012","134.69","136.56","136.76","134.22","2.50M","-0.85%"
"Jul 09, 2012","135.84","135.95","136.10","135.25","3.73M","-0.08%"
"Jul 06, 2012","135.95","136.01","136.31","135.40","4.10M","-1.01%"
"Jul 05, 2012","137.34","137.48","137.94","136.85","3.76M","-0.46%"
"Jul 03, 2012","137.97","137.05","138.05","136.90","2.94M","0.68%"
"Jul 02, 2012","137.04","137.01","137.19","136.08","9.69M","0.21%"
"Jun 29, 2012","136.75","135.78","136.76","135.39","5.74M","2.52%"
"Jun 28, 2012","133.39","132.75","133.51","131.82","3.72M","-0.24%"
"Jun 27, 2012","133.71","132.94","133.94","132.85","3.23M","0.94%"
"Jun 26, 2012","132.46","132.20","132.90","131.47","2.46M","0.52%"
"Jun 25, 2012","131.78","132.58","132.63","131.38","3.52M","-1.63%"
"Jun 22, 2012","133.96","133.68","134.24","133.16","3.74M","0.71%"
"Jun 21, 2012","133.02","136.19","136.32","132.87","5.06M","-2.18%"
"Jun 20, 2012","135.99","136.29","136.64","135.00","3.54M","-0.21%"
"Jun 19, 2012","136.27","135.62","136.78","135.46","2.56M","0.56%"
"Jun 18, 2012","135.51","134.76","135.89","134.46","3.28M","0.23%"
"Jun 15, 2012","135.20","134.55","135.41","134.27","4.88M","0.96%"
"Jun 14, 2012","133.92","132.82","134.47","132.45","3.93M","1.02%"
"Jun 13, 2012","132.57","132.97","133.81","132.10","2.06M","-0.67%"
"Jun 12, 2012","133.47","132.23","133.47","131.62","3.94M","0.70%"
"Jun 11, 2012","132.54","134.68","134.72","131.75","4.92M","-0.73%"
"Jun 08, 2012","133.52","132.16","133.58","131.74","2.50M","0.75%"
"Jun 07, 2012","132.53","133.93","133.98","132.23","2.53M","0.13%"
"Jun 06, 2012","132.36","130.41","132.49","130.38","5.16M","2.34%"
"Jun 05, 2012","129.33","128.28","129.68","128.21","3.39M","0.57%"
"Jun 04, 2012","128.60","128.83","129.17","127.57","3.28M","-0.12%"
"Jun 01, 2012","128.76","129.88","130.29","128.62","7.95M","-2.34%"
"May 31, 2012","131.85","132.15","132.89","130.80","8.63M","-0.26%"
"May 30, 2012","132.19","133.02","133.06","131.94","2.28M","-1.46%"
"May 29, 2012","134.15","133.65","134.38","133.22","2.14M","1.20%"
"May 25, 2012","132.56","132.94","133.29","132.25","2.33M","-0.21%"
"May 24, 2012","132.84","133.11","133.27","131.87","2.88M","0.08%"
"May 23, 2012","132.74","131.71","132.90","130.46","2.54M","0.06%"
"May 22, 2012","132.66","132.75","133.68","131.78","2.71M","0.17%"
"May 21, 2012","132.43","130.58","132.47","130.39","3.58M","1.70%"
"May 18, 2012","130.22","131.83","132.05","130.00","3.86M","-0.86%"
"May 17, 2012","131.35","133.31","133.47","131.25","3.90M","-1.49%"
"May 16, 2012","133.33","134.39","135.00","133.27","5.45M","-0.37%"
"May 15, 2012","133.83","134.48","135.27","133.60","4.58M","-0.59%"
"May 14, 2012","134.62","134.79","135.49","134.36","4.58M","-1.04%"
"May 11, 2012","136.03","135.65","137.35","135.60","3.11M","-0.34%"
"May 10, 2012","136.49","137.15","137.31","136.21","2.35M","0.24%"
"May 09, 2012","136.17","135.58","137.08","134.96","4.40M","-0.60%"
"May 08, 2012","136.99","136.75","137.25","135.40","3.12M","-0.41%"
"May 07, 2012","137.55","136.99","138.04","136.92","1.93M","0.04%"
"May 04, 2012","137.49","139.03","139.15","137.42","2.15M","-1.65%"
"May 03, 2012","139.79","140.85","140.94","139.49","2.24M","-0.75%"
"May 02, 2012","140.84","140.38","140.96","139.95","2.10M","-0.26%"
"May 01, 2012","141.21","140.26","142.17","140.14","7.85M","0.66%"
"Apr 30, 2012","140.28","140.62","140.72","140.00","4.70M","-0.45%"
"Apr 27, 2012","140.91","141.11","141.29","140.32","2.85M","0.18%"
"Apr 26, 2012","140.66","139.40","140.82","139.31","2.45M","0.67%"
"Apr 25, 2012","139.73","139.16","139.73","139.04","3.06M","1.41%"
"Apr 24, 2012","137.79","137.43","138.14","137.32","2.27M","0.37%"
"Apr 23, 2012","137.28","137.04","137.39","136.43","2.47M","-0.81%"
"Apr 20, 2012","138.40","138.82","139.33","138.38","1.83M","0.09%"
"Apr 19, 2012","138.28","139.11","139.63","137.56","3.74M","-0.60%"
"Apr 18, 2012","139.11","138.98","139.56","138.88","2.62M","-0.30%"
"Apr 17, 2012","139.53","138.32","139.84","138.20","2.33M","1.49%"
"Apr 16, 2012","137.48","138.34","138.51","137.06","3.73M","-0.08%"
"Apr 13, 2012","137.59","138.95","138.96","137.50","2.48M","-1.23%"
"Apr 12, 2012","139.30","137.63","139.39","137.53","3.27M","1.43%"
"Apr 11, 2012","137.34","137.80","138.04","137.25","4.43M","0.69%"
"Apr 10, 2012","136.40","138.43","138.83","136.25","5.50M","-1.65%"
"Apr 09, 2012","138.69","138.54","139.27","138.33","2.50M","-1.15%"
"Apr 05, 2012","140.30","139.91","140.69","139.76","2.42M","0.02%"
"Apr 04, 2012","140.27","140.68","140.83","139.85","4.60M","-1.07%"
"Apr 03, 2012","141.78","142.13","142.37","140.93","3.09M","-0.38%"
"Apr 02, 2012","142.32","141.12","142.71","140.88","3.09M","0.79%"
"Mar 30, 2012","141.21","141.43","141.56","140.55","2.18M","0.36%"
"Mar 29, 2012","140.71","140.11","140.91","139.59","3.24M","-0.21%"
"Mar 28, 2012","141.00","141.61","141.82","140.13","3.46M","-0.47%"
"Mar 27, 2012","141.67","142.23","142.33","141.59","2.27M","-0.27%"
"Mar 26, 2012","142.06","141.12","142.06","141.11","2.30M","0.89%"
"Mar 23, 2012","140.81","140.47","140.92","139.67","2.87M","0.34%"
"Mar 22, 2012","140.33","140.30","140.65","139.87","6.02M","-0.69%"
"Mar 21, 2012","141.30","141.62","141.78","141.05","2.71M","-0.18%"
"Mar 20, 2012","141.56","141.17","141.74","140.77","2.77M","-0.30%"
"Mar 19, 2012","141.99","141.36","142.41","141.23","3.03M","0.41%"
"Mar 16, 2012","141.41","141.47","141.59","141.13","2.73M","0.13%"
"Mar 15, 2012","141.22","140.61","141.27","140.27","2.93M","0.60%"
"Mar 14, 2012","140.38","140.63","140.95","139.99","2.52M","-0.13%"
"Mar 13, 2012","140.56","138.83","140.61","138.59","3.90M","1.80%"
"Mar 12, 2012","138.07","138.04","138.24","137.58","2.61M","0.01%"
"Mar 09, 2012","138.05","137.81","138.41","137.63","2.61M","0.39%"
"Mar 08, 2012","137.51","137.01","137.80","136.72","2.59M","0.98%"
"Mar 07, 2012","136.17","135.55","136.39","135.40","2.56M","0.75%"
"Mar 06, 2012","135.16","135.83","135.89","134.84","4.20M","-1.54%"
"Mar 05, 2012","137.28","137.53","137.68","136.78","2.56M","-0.41%"
"Mar 02, 2012","137.85","138.17","138.30","137.49","2.57M","-0.26%"
"Mar 01, 2012","138.21","137.77","138.48","137.61","8.58M","0.65%"
"Feb 29, 2012","137.32","138.25","138.67","137.20","4.91M","-0.53%"
"Feb 28, 2012","138.05","137.70","138.14","137.41","2.77M","0.28%"
"Feb 27, 2012","137.67","136.51","138.00","136.27","3.53M","0.22%"
"Feb 24, 2012","137.37","137.39","137.68","137.12","2.20M","0.17%"
"Feb 23, 2012","137.14","136.43","137.21","135.97","7.39M","0.48%"
"Feb 22, 2012","136.49","136.72","137.02","136.27","3.12M","-0.34%"
"Feb 21, 2012","136.95","137.23","137.53","136.52","3.34M","0.07%"
"Feb 17, 2012","136.85","137.00","137.06","136.44","3.42M","0.24%"
"Feb 16, 2012","136.52","135.05","136.64","134.81","3.28M","1.07%"
"Feb 15, 2012","135.07","136.11","136.44","134.77","6.29M","-0.44%"
"Feb 14, 2012","135.67","135.39","135.73","134.73","3.43M","-0.11%"
"Feb 13, 2012","135.82","135.78","135.99","135.21","2.04M","0.70%"
"Feb 10, 2012","134.88","134.65","134.94","134.32","2.32M","-0.69%"
"Feb 09, 2012","135.82","135.90","136.05","135.04","4.55M","0.14%"
"Feb 08, 2012","135.63","135.35","135.69","134.77","2.69M","0.30%"
"Feb 07, 2012","135.23","134.66","135.48","134.12","2.21M","0.27%"
"Feb 06, 2012","134.87","134.45","134.96","134.30","2.48M","-0.13%"
"Feb 03, 2012","135.04","134.47","135.09","134.24","6.11M","1.40%"
"Feb 02, 2012","133.17","133.17","133.49","132.67","4.43M","0.22%"
"Feb 01, 2012","132.88","132.77","133.58","132.60","6.83M","0.84%"
"Jan 31, 2012","131.77","132.50","132.64","131.13","4.04M","-0.02%"
"Jan 30, 2012","131.79","130.97","131.90","130.51","4.16M","-0.35%"
"Jan 27, 2012","132.25","131.72","132.49","131.63","2.29M","-0.06%"
"Jan 26, 2012","132.33","133.63","133.85","131.82","3.39M","-0.51%"
"Jan 25, 2012","133.01","131.71","133.33","131.21","3.36M","0.83%"
"Jan 24, 2012","131.91","131.28","131.95","131.06","2.25M","-0.09%"
"Jan 23, 2012","132.03","131.98","132.70","131.44","4.04M","0.09%"
"Jan 20, 2012","131.91","131.68","132.00","131.36","2.37M","-0.02%"
"Jan 19, 2012","131.94","131.64","132.03","131.27","4.40M","0.56%"
"Jan 18, 2012","131.20","129.79","131.28","129.54","2.97M","1.12%"
"Jan 17, 2012","129.75","130.53","130.76","129.51","3.31M","0.19%"
"Jan 13, 2012","129.50","129.05","129.50","128.17","4.88M","-0.38%"
"Jan 12, 2012","130.00","130.02","130.15","128.99","5.77M","0.24%"
"Jan 11, 2012","129.69","129.21","129.83","128.98","2.98M","0.08%"
"Jan 10, 2012","129.59","129.82","130.10","129.41","4.03M","0.90%"
"Jan 09, 2012","128.43","128.47","128.64","127.85","3.00M","0.12%"
"Jan 06, 2012","128.27","128.62","128.65","127.74","2.79M","-0.22%"
"Jan 05, 2012","128.55","127.47","128.68","126.88","3.39M","0.33%"
"Jan 04, 2012","128.13","127.66","128.26","127.15","2.54M","0.09%"
"Jan 03, 2012","128.02","128.23","128.82","127.87","7.95M","1.64%"
"Dec 30, 2011","125.96","126.45","126.76","125.96","2.18M","-0.46%"
"Dec 29, 2011","126.54","125.69","128.05","125.62","1.47M","0.95%"
"Dec 28, 2011","125.35","126.93","126.97","125.17","2.13M","-1.21%"
"Dec 27, 2011","126.88","126.62","127.25","126.49","2.29M","0.06%"
"Dec 23, 2011","126.80","126.14","126.86","125.86","2.04M","0.79%"
"Dec 22, 2011","125.80","125.01","125.81","124.78","2.25M","0.38%"
"Dec 21, 2011","125.32","125.05","125.56","123.92","4.69M","0.16%"
"Dec 20, 2011","125.12","123.34","125.31","123.34","5.75M","3.00%"
"Dec 19, 2011","121.48","123.23","123.50","121.20","4.10M","-1.06%"
"Dec 16, 2011","122.78","123.43","124.12","122.48","6.70M","0.15%"
"Dec 15, 2011","122.59","123.48","123.60","122.40","5.16M","0.38%"
"Dec 14, 2011","122.13","123.02","123.43","121.88","3.88M","-1.10%"
"Dec 13, 2011","123.49","125.32","125.99","122.88","4.53M","-0.92%"
"Dec 12, 2011","124.64","125.37","125.40","123.60","2.90M","-1.44%"
"Dec 09, 2011","126.46","124.93","126.79","124.83","2.61M","1.65%"
"Dec 08, 2011","124.41","126.29","126.60","124.08","3.76M","-2.12%"
"Dec 07, 2011","127.10","126.27","127.68","125.41","4.54M","0.32%"
"Dec 06, 2011","126.70","126.63","127.54","126.20","3.05M","0.06%"
"Dec 05, 2011","126.63","127.29","127.61","125.89","5.69M","1.03%"
"Dec 02, 2011","125.34","126.55","126.93","125.19","4.75M","-0.02%"
"Dec 01, 2011","125.36","125.28","126.06","124.85","3.21M","-0.03%"
"Nov 30, 2011","125.40","123.89","125.63","123.64","5.15M","4.09%"
