,alpha,estimator
265,0.2656029836245378,0
266,0.7445599817719806,0
267,0.29543673704770446,0
268,0.6488982717534542,0
269,0.6699234505970689,0
270,0.7348517878955015,0
271,0.37018670225290684,0
272,0.2564882829461178,0
273,0.7932172697962038,0
274,0.36043116470379555,0
275,0.4357860304924962,0
276,0.6328317178013709,0
277,0.44053232476653603,0
278,0.46751692577434323,0
279,0.8277348030622996,0
280,0.12717521526540612,0
281,0.515925845343017,0
282,0.6390059325309794,0
283,0.1163274322910442,0
284,0.11301681941303565,0
285,0.6679637745489689,0
286,0.11808788910241673,0
287,0.47409608706740114,0
288,0.12872221164929246,0
289,0.3936629736359699,0
290,0.3943423833645764,0
291,0.10810174663478556,0
292,0.6960417397325479,0
293,0.8241506842255275,0
294,0.38226406045276295,0
295,0.8788133108142498,0
296,0.3895747605342874,0
297,0.6936044394037741,0
298,0.4401612983426716,0
299,0.38619631749993644,0
300,0.4701332574945717,0
301,0.7718808648158353,0
302,0.12092821002572736,0
303,0.5425837745787461,0
304,0.5072376214209706,0
305,0.41935286717186127,0
306,0.7745926316054473,0
307,0.27016081292427463,0
308,0.33401454837973144,0
309,0.17363073364404694,0
310,0.8830475092209805,0
311,0.8711107827324198,0
312,0.19114843584064545,0
313,0.19357862992799016,0
314,0.13501064104936847,0
315,0.8669505227581858,0
316,0.724635589028472,0
317,0.1124577891475231,0
318,0.8353534097055996,0
319,0.19258269286603405,0
320,0.6443397148037351,0
321,0.8025941954224933,0
322,0.6690586175539173,0
323,0.1171671535975416,0
324,0.6801990968167795,0
325,0.5999684999359747,0
326,0.2564502348922699,0
327,0.7358141553336471,0
328,0.7371233996191583,0
329,0.7145339582641083,0
330,0.4985808055768963,0
