,alpha,estimator
247,0.16556774830105392,0
248,0.22321594880983364,0
249,0.4079008074892987,0
250,0.49859961300450883,0
251,0.871680732411259,0
252,0.3837857714807129,0
253,0.848123577470412,0
254,0.46522406578193587,0
255,0.2596675099942224,0
256,0.14892721669750336,0
257,0.6839231653753483,0
258,0.772003725636126,0
259,0.15212430413817302,0
260,0.5663588144983712,0
261,0.7422833406600156,0
262,0.2904799317862248,0
263,0.4534705739108664,0
264,0.22827131934472034,0
265,0.7923982021966339,0
266,0.33667933261472244,0
267,0.251755956777854,0
268,0.6909141489424492,0
269,0.6944280257398818,0
270,0.2381551021646872,0
271,0.23260014104114665,0
272,0.1592862882766286,0
273,0.7921976411802433,0
274,0.8649787134527538,0
275,0.8631432766335264,0
276,0.15121829589676122,0
277,0.8756846157300262,0
278,0.88679686234249,0
279,0.36764423441478755,0
280,0.5478598434821873,0
281,0.5850453262487545,0
282,0.255426575088755,0
283,0.8305761890831723,0
284,0.4789449556730162,0
285,0.5233379805545056,0
286,0.3295172920967009,0
287,0.1671849153729652,0
288,0.8756791154790765,0
289,0.29828632385257403,0
290,0.6671678983044351,0
291,0.32271315102424936,0
292,0.5735273169033607,0
293,0.22140782331060846,0
294,0.5976276628716997,0
295,0.8812314310085929,0
296,0.26759958477714585,0
297,0.4493287734141548,0
298,0.8995279691658732,0
299,0.44622059521334134,0
300,0.23250058570170717,0
301,0.42189185728257894,0
302,0.4410292221553216,0
303,0.23790114031399226,0
304,0.6722462633626263,0
305,0.30834730526572074,0
306,0.34220167079272407,0
307,0.2837585884705496,0
308,0.2173942661991756,0
309,0.466613616093018,0
310,0.6247460082381937,0
311,0.7434105871404658,0
312,0.5139554509710392,0
313,0.15513692335741977,0
314,0.1463872968904709,0
315,0.6534462524148613,0
316,0.4614884220851311,0
317,0.2668982242193046,0
318,0.6198565364132926,0
319,0.8952534141653944,0
320,0.18266344028346052,0
321,0.3720773379316087,0
322,0.2161388062486087,0
323,0.16891322790028934,0
324,0.8184036406247454,0
325,0.38367068797471215,0
326,0.6647639746833,0
327,0.5760703364492521,0
328,0.2873527424926306,0
329,0.3573000008471141,0
330,0.10621516978329959,0
